image_path,label,split
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1397.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1144.jpg,U,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K2102.jpg,K,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V2261.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F1937.jpg,F,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K1729.jpg,K,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2044.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D2270.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O2338.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1946.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1000.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S2372.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X211.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D1288.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S2303.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2298.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2085.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1052.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1601.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2416.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1903.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T2148.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A2139.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2207.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A2828.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M1428.jpg,M,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W2071.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2306.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A656.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2175.jpg,H,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W556.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R1217.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I2742.jpg,I,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I1845.jpg,I,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V671.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q944.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D2434.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T2617.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2438.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2191.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1716.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1152.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B2053.jpg,B,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1999.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2325.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2147.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2146.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1039.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1669.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M483.jpg,M,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A999.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1369.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R1526.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2342.jpg,H,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1659.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M1768.jpg,M,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1555.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O2347.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1927.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A1628.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2069.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L1240.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1912.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N581.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F1053.jpg,F,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1513.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2361.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E1917.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2334.jpg,C,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K2466.jpg,K,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W2445.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A2353.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2049.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2470.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1372.jpg,U,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1288.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1394.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1232.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C452.jpg,C,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U2315.jpg,U,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O772.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2419.jpg,H,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K652.jpg,K,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W27.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B2315.jpg,B,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1972.jpg,U,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1839.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W101.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M2128.jpg,M,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E1683.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2447.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G2362.jpg,G,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D2308.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1893.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W2076.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S2385.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1890.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1193.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F1455.jpg,F,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L1362.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2498.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1185.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T2031.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T2591.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U2043.jpg,U,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H1969.jpg,H,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I2016.jpg,I,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2499.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D1292.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A1658.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K1137.jpg,K,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1798.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1118.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2230.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1993.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1628.jpg,U,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M2878.jpg,M,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1492.jpg,U,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D2612.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1311.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G2456.jpg,G,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R1658.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E1103.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2409.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G1145.jpg,G,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M2151.jpg,M,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I1118.jpg,I,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F1570.jpg,F,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1571.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V2277.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q365.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2339.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1558.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H1102.jpg,H,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S175.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G2097.jpg,G,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A1851.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A1314.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2197.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O422.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G2140.jpg,G,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2263.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A1583.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2296.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2607.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S2469.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T588.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A840.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1998.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G862.jpg,G,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2508.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X276.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W2010.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2364.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K2285.jpg,K,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V307.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1166.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M1554.jpg,M,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2612.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D2365.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2418.jpg,C,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1234.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2233.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2134.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1662.jpg,U,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2142.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1023.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1067.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q555.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2100.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2397.jpg,H,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1958.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2688.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1487.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B1192.jpg,B,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1553.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1640.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B2129.jpg,B,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2135.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B1915.jpg,B,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2271.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O2137.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B2348.jpg,B,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T2026.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2006.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A2831.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H1834.jpg,H,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E401.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1478.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1142.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2448.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1731.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2488.jpg,C,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2412.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1508.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F2295.jpg,F,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M1164.jpg,M,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B1131.jpg,B,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O910.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2191.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2323.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2193.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D2290.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1744.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L1693.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2268.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1710.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2192.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2482.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2346.jpg,H,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I1215.jpg,I,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2074.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1848.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P517.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1718.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O2855.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D2577.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O2679.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2429.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B2139.jpg,B,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V2327.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1487.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B892.jpg,B,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D2729.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R218.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1685.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O403.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T2005.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C1199.jpg,C,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1770.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U2058.jpg,U,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B2401.jpg,B,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2563.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G2441.jpg,G,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y28.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1658.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1100.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1044.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1186.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2212.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R400.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F682.jpg,F,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2091.jpg,H,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G1665.jpg,G,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2861.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1508.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G140.jpg,G,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1514.jpg,Y,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G1034.jpg,G,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1374.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2525.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L1221.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1624.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L1510.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V892.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1629.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1012.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R1421.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O718.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R1478.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2396.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2453.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2257.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1741.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I1291.jpg,I,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G970.jpg,G,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1848.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U2193.jpg,U,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A2028.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1654.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V617.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2331.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1595.jpg,V,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K1604.jpg,K,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2046.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D429.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P786.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N45.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I841.jpg,I,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2322.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1882.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A2206.jpg,A,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2441.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2143.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1063.jpg,U,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1835.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E1501.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1352.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F16.jpg,F,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I2081.jpg,I,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O2051.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1743.jpg,W,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1353.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S2419.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U2459.jpg,U,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H724.jpg,H,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F2397.jpg,F,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1564.jpg,S,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2223.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2392.jpg,C,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1413.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2319.jpg,E,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1843.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O2150.jpg,O,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2128.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2389.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2056.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1574.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1679.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2079.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D570.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G2413.jpg,G,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1025.jpg,T,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1162.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2407.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1158.jpg,X,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1190.jpg,P,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I2411.jpg,I,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D1481.jpg,D,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2306.jpg,N,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L794.jpg,L,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2367.jpg,R,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q859.jpg,Q,validation
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B2697.jpg,B,validation
